headX,headY,spineX,spineY,shoulder centerX,shoulder centerX,shoulder rightX,shoulder rightY,elbowRightX,elbowRightY,wristrightX,wristrightY,center angle
-0.1183326,0.4033613,-0.1204336,-0.110934,-0.1318882,0.2086498,0.02950464,0.12118,0.06669281,-0.1526359,0.08832322,-0.3693347,18.7764495578595
-0.1182187,0.4036448,-0.1205143,-0.1109144,-0.1319897,0.2086372,0.02934205,0.1214615,0.06660807,-0.1525905,0.08817435,-0.3693018,18.8870651932625
-0.1179214,0.4035295,-0.1205844,-0.1110301,-0.132185,0.2085459,0.02931841,0.1211569,0.06646797,-0.1526799,0.08806743,-0.3693979,19.5136858931023
-0.1183738,0.4030898,-0.120649,-0.1109941,-0.1322449,0.2084842,0.02934243,0.1211067,0.06637123,-0.1525822,0.08809512,-0.3693083,19.7914734778434
-0.118506,0.4031576,-0.1206228,-0.1109801,-0.1322011,0.2085112,0.02924579,0.1211737,0.0663067,-0.1524959,0.08808292,-0.3692352,19.3134061997849
-0.1183811,0.4030491,-0.1206421,-0.1109483,-0.132189,0.2084501,0.02929872,0.1212856,0.06619653,-0.1524421,0.08805996,-0.3691859,16.6671875822252
-0.1185037,0.4019947,-0.1206785,-0.1109371,-0.1322165,0.2083587,0.02931718,0.1212261,0.06614576,-0.1525735,0.08807857,-0.3693288,16.4784138276725
-0.1184001,0.4020168,-0.1207045,-0.1108478,-0.1322023,0.2083475,0.02950769,0.1214021,0.06618096,-0.1525302,0.08804007,-0.3692977,20.2525404711321
-0.1184682,0.4020434,-0.1207024,-0.1107892,-0.1322677,0.2083013,0.02961673,0.1213598,0.06616458,-0.1526066,0.08812682,-0.3693779,20.2545912318616
-0.1185712,0.4019926,-0.1206919,-0.1107869,-0.1323228,0.2082112,0.02969268,0.1212536,0.06616285,-0.1525066,0.08814034,-0.3692914,19.9686487777946
-0.1185416,0.4020552,-0.1206969,-0.1107485,-0.1323323,0.2082013,0.02982064,0.1212589,0.06618216,-0.1524551,0.08813618,-0.3692541,19.8090395453089
-0.1184276,0.4022146,-0.1206509,-0.1106722,-0.1322873,0.2081812,0.03001816,0.1213914,0.06621105,-0.152418,0.08826946,-0.3692183,19.9232745225288
-0.1183575,0.4021432,-0.1206984,-0.1107251,-0.1323465,0.2081289,0.03010119,0.1212129,0.06626608,-0.1523402,0.08841313,-0.3691464,20.0237705184784
-0.1182838,0.402217,-0.1207256,-0.1107035,-0.1324213,0.2080999,0.0301264,0.1212114,0.06635256,-0.1524387,0.0884528,-0.3692614,20.121196541347
-0.1183128,0.4021316,-0.1206683,-0.1106346,-0.1323638,0.2080881,0.03018207,0.1212191,0.06650396,-0.1516319,0.08839204,-0.3684886,19.5387051432024
-0.1177029,0.4010954,-0.1206146,-0.110646,-0.1322501,0.208032,0.03038244,0.1212971,0.06668073,-0.151917,0.08837933,-0.3687978,19.3219536872306
-0.1174518,0.4013773,-0.1205175,-0.1106025,-0.1320543,0.2080702,0.03057039,0.1213063,0.06674434,-0.1518965,0.088441,-0.3687847,19.7203499889202
-0.1173165,0.4013345,-0.1204707,-0.1105615,-0.1319519,0.2080961,0.03081264,0.1213017,0.06680646,-0.1518923,0.08857779,-0.368782,19.3897106801497
-0.1166785,0.401191,-0.1203632,-0.1105641,-0.1318613,0.2080776,0.03113134,0.121196,0.06684389,-0.1519034,0.08861183,-0.3688032,19.7528322894604
-0.1162906,0.401436,-0.1203191,-0.1105477,-0.1315667,0.2081117,0.03138233,0.120948,0.06689316,-0.1519218,0.08872008,-0.3688223,19.9554660653856
-0.1163461,0.4007798,-0.1202344,-0.1106025,-0.1313937,0.2081614,0.03156492,0.1207558,0.06698044,-0.1519015,0.0887982,-0.3688124,20.065179749347
-0.1160398,0.4010562,-0.1201635,-0.1105744,-0.1310776,0.2082368,0.03173586,0.1207969,0.0670894,-0.1517094,0.0888387,-0.3686332,19.8241855246119
-0.1156746,0.4024472,-0.1201669,-0.1105809,-0.1310357,0.2082667,0.03186455,0.1207941,0.06705122,-0.1513804,0.08893427,-0.3683022,18.6010131885653
-0.115955,0.4008513,-0.1201079,-0.1106694,-0.1310036,0.208265,0.0320177,0.1206592,0.06711365,-0.1513356,0.0889227,-0.368264,18.5020474825038
-0.1157141,0.4012566,-0.1199836,-0.110695,-0.1308973,0.2083068,0.03211004,0.1206466,0.06715085,-0.1513378,0.08889565,-0.3682746,18.5047588382396
-0.1155405,0.4013566,-0.1199799,-0.1106232,-0.1307217,0.2083773,0.03222784,0.1206172,0.06720749,-0.1514025,0.08885778,-0.3683518,18.7605301857359
-0.115285,0.4013588,-0.1198631,-0.1106074,-0.1304802,0.208397,0.03239058,0.1206082,0.06724074,-0.1514409,0.0888721,-0.3683934,18.7288218909107
-0.1148987,0.4015594,-0.1198418,-0.1105933,-0.1303597,0.2083563,0.03252135,0.1205898,0.06724814,-0.1513526,0.08887599,-0.3683133,18.7871098374792
-0.1151476,0.4018846,-0.1198756,-0.1105374,-0.1303507,0.2083831,0.032571,0.1207027,0.06731249,-0.1512105,0.08886842,-0.3681933,18.8113943411342
-0.115243,0.4007825,-0.1198695,-0.1105778,-0.1303436,0.2082734,0.03266447,0.120427,0.06734678,-0.1512183,0.08884656,-0.3682125,18.8203785239419
-0.1151266,0.4008435,-0.1198693,-0.1104745,-0.1302404,0.2082005,0.03272909,0.1204877,0.06737977,-0.1512088,0.08877265,-0.3682214,18.8315291907851
-0.1153054,0.40096,-0.1199761,-0.1103448,-0.1301982,0.2082839,0.03266473,0.120575,0.06744508,-0.1511599,0.08876261,-0.3681902,18.507778121467
-0.1154336,0.4001658,-0.1199925,-0.1102927,-0.1302648,0.2082161,0.03275563,0.1205653,0.06738186,-0.1511593,0.08888116,-0.368183,18.7299658538231
-0.1156226,0.4001735,-0.1201207,-0.1102564,-0.1304337,0.2081003,0.03249548,0.1205701,0.06734439,-0.1511912,0.08898157,-0.3682128,19.7502329868706
-0.1165854,0.3988935,-0.1202606,-0.1102203,-0.1308677,0.2078801,0.03237999,0.1206195,0.06738367,-0.1513527,0.0889532,-0.3683899,18.7889177610607
-0.11629,0.3990862,-0.1202921,-0.1100463,-0.1308396,0.2079285,0.03241956,0.1206707,0.06728483,-0.1515995,0.08896822,-0.3685809,18.6668746869352
-0.1162228,0.398862,-0.1203549,-0.1099316,-0.1310529,0.207746,0.03239468,0.1206844,0.06721557,-0.152304,0.08903328,-0.3692999,18.7825531579515
-0.1170833,0.3982787,-0.1205543,-0.1099177,-0.1313381,0.2075939,0.03239073,0.1203944,0.06709322,-0.1523194,0.08894485,-0.369318,16.364776197467
-0.1174143,0.3985199,-0.1207768,-0.1098449,-0.1315359,0.2074687,0.03216591,0.1203575,0.0669535,-0.1521827,0.08885651,-0.3691883,16.3858390838433
-0.1173608,0.3993706,-0.1207834,-0.1097172,-0.1315473,0.2074835,0.03181509,0.1204732,0.06665923,-0.1520764,0.08873481,-0.3690777,16.3828286850202
-0.1174889,0.3999391,-0.1209758,-0.1096444,-0.1319512,0.2075021,0.03138871,0.120322,0.06627503,-0.1516783,0.08856577,-0.3686778,16.3811087189125
-0.1177467,0.4001881,-0.1211106,-0.1095855,-0.1321234,0.2074625,0.03109108,0.1205429,0.06612639,-0.151633,0.08824533,-0.3686564,16.4343773864793
-0.1179851,0.4001689,-0.1212634,-0.1096753,-0.1323853,0.2073915,0.03063104,0.1204157,0.06586551,-0.1516376,0.08802306,-0.3686655,16.4096748621026
-0.1183752,0.3992978,-0.1215775,-0.1096146,-0.1325626,0.2073392,0.03022643,0.1204273,0.06559791,-0.1518531,0.0879176,-0.3688807,16.4383691512084
-0.1190048,0.399571,-0.1218424,-0.1095288,-0.1327108,0.2072884,0.02986304,0.1206138,0.06540957,-0.1516865,0.08776569,-0.368716,16.4498547690452
-0.1189662,0.3994856,-0.1219154,-0.109552,-0.1327688,0.2073176,0.02963787,0.1202876,0.065273,-0.1517269,0.08769174,-0.3687603,16.4345110835233
-0.1189224,0.3994774,-0.121964,-0.1095938,-0.132819,0.2073645,0.02925041,0.1200826,0.06491861,-0.1514539,0.08755485,-0.3684783,16.4349431351377
-0.1186561,0.3989687,-0.1220092,-0.1095849,-0.1328391,0.2074359,0.0290166,0.1200105,0.06455744,-0.1514386,0.08744268,-0.3684299,16.4456096538279
-0.1189836,0.3991526,-0.122143,-0.1096244,-0.1329248,0.2074047,0.02877498,0.1199656,0.06439125,-0.1512941,0.08728112,-0.3682918,16.4594014727397
-0.1190832,0.3988192,-0.1223344,-0.1097108,-0.1329892,0.2073602,0.02845331,0.1195521,0.06430771,-0.1514016,0.08712735,-0.3684134,16.4804139963075
-0.1190274,0.3987997,-0.1225579,-0.1096925,-0.1330014,0.2073836,0.02820757,0.1194047,0.06404872,-0.1513402,0.0869899,-0.3683522,16.5179043922797
-0.1194641,0.3989446,-0.1235305,-0.1098091,-0.1333579,0.2073881,0.02774402,0.1190925,0.06400388,-0.1512703,0.08690425,-0.3682978,16.6549815235698
-0.1202724,0.4000196,-0.1241011,-0.1097188,-0.1338387,0.2073161,0.02744604,0.1192004,0.06392385,-0.1512081,0.08674608,-0.3682464,16.7050978050303
-0.1206224,0.4004444,-0.1243656,-0.1095491,-0.133936,0.2073648,0.02738229,0.1192606,0.06372716,-0.1510433,0.086605,-0.3680884,16.7420116864753
-0.1211329,0.4007813,-0.1245191,-0.1094905,-0.1340227,0.2073837,0.02728005,0.1192046,0.0636813,-0.1510783,0.08668585,-0.3681185,16.7637279698925
-0.1212816,0.4010211,-0.1247376,-0.1095281,-0.1340828,0.2073674,0.02712481,0.1192461,0.06359094,-0.1510773,0.08662633,-0.3681237,16.7960575605647
-0.1220251,0.4002489,-0.1249199,-0.1094636,-0.1344353,0.2073721,0.02681298,0.1195067,0.06353432,-0.1510952,0.08662619,-0.3681445,16.7898211937631
-0.1222244,0.4001338,-0.1250553,-0.1094761,-0.1347015,0.2073181,0.0264262,0.1194952,0.06349773,-0.1510531,0.08656909,-0.3681104,16.7882148845623
-0.1223128,0.4001558,-0.1251637,-0.1094473,-0.1348423,0.2072586,0.02639013,0.1195033,0.06336063,-0.151153,0.08655335,-0.3682127,16.787666585938
-0.1226954,0.3999057,-0.1253589,-0.1094684,-0.1352419,0.2070494,0.02619684,0.1194411,0.06332356,-0.151119,0.08649893,-0.3681877,16.7837328959804
-0.1227884,0.3999532,-0.1254294,-0.1094902,-0.1352398,0.2070559,0.02604746,0.1192748,0.06324109,-0.1510867,0.08644839,-0.3681591,16.7971612526446
-0.1230203,0.3998385,-0.1255651,-0.109539,-0.1353868,0.2068984,0.02584771,0.1192622,0.06315953,-0.1510976,0.08640223,-0.3681715,16.8072906714649
-0.1233835,0.3997894,-0.1256471,-0.109578,-0.1354545,0.2068893,0.02533428,0.1190854,0.06309017,-0.1510593,0.08628503,-0.3681441,16.8115410603171
-0.1234698,0.3998918,-0.1260259,-0.1097065,-0.1358887,0.2067709,0.02513212,0.1189484,0.06290895,-0.15117,0.08617645,-0.3682558,16.8334319534827
-0.1240155,0.4000659,-0.1267021,-0.1096605,-0.1361853,0.206697,0.02461073,0.1192591,0.06265347,-0.1510895,0.08596014,-0.3681777,16.9221914504062
-0.1242046,0.4000458,-0.1269357,-0.1097029,-0.136613,0.2066044,0.02440791,0.1191866,0.06256464,-0.151034,0.08553091,-0.368153,16.9032062449032
-0.1242301,0.4000694,-0.1271942,-0.1097482,-0.1369728,0.2064274,0.02422772,0.1194049,0.06234778,-0.150913,0.08517125,-0.3680527,16.9039177059869
-0.1243484,0.4001657,-0.1275558,-0.1098174,-0.1374111,0.2062764,0.02391886,0.1192159,0.06203385,-0.1508514,0.08492777,-0.3679935,16.8733684664993
-0.1244827,0.4000414,-0.127887,-0.1098942,-0.1379747,0.2063229,0.02364042,0.1191379,0.06150997,-0.1504692,0.08445223,-0.3676196,16.8696510067417
-0.1250617,0.4002776,-0.128717,-0.1098986,-0.1392233,0.205921,0.0228396,0.1193444,0.06105841,-0.1501937,0.08379553,-0.3673733,16.8832760550613
-0.1254588,0.4005614,-0.1291413,-0.1098618,-0.1396505,0.2058946,0.02255026,0.1195675,0.06050348,-0.1502276,0.08330494,-0.3674114,16.8978570829338
-0.1258259,0.4005427,-0.1295052,-0.1098617,-0.1402695,0.2057805,0.02230267,0.1197475,0.06002542,-0.150192,0.08284796,-0.3673871,16.8820298593382
-0.1269131,0.4004699,-0.130018,-0.109837,-0.1408937,0.205552,0.02158638,0.1199333,0.05952177,-0.150101,0.08254543,-0.3672922,16.904994838503
-0.1276903,0.4008169,-0.1304439,-0.1097796,-0.1413416,0.2053955,0.02131587,0.1201687,0.05887376,-0.1491655,0.08221571,-0.3663481,16.9495250161201
-0.1287191,0.4006037,-0.1305524,-0.1098167,-0.1415446,0.2054557,0.0207504,0.1198577,0.05831202,-0.1490491,0.08178625,-0.3662266,16.9329101852828
-0.1304541,0.4003209,-0.1313746,-0.1099136,-0.141915,0.2054324,0.02002549,0.1198359,0.05792749,-0.1485843,0.08149429,-0.3657737,17.0380085318523
-0.1306538,0.3999981,-0.1315981,-0.1099131,-0.1424125,0.2054866,0.01972002,0.1198282,0.0573675,-0.1486867,0.08044339,-0.3659271,16.9791875199816
-0.1311339,0.3996785,-0.1323961,-0.1099708,-0.1433048,0.2053374,0.01924941,0.1197284,0.05692213,-0.1486645,0.07990183,-0.3659179,17.0122149731869
-0.1321648,0.3995306,-0.133237,-0.1099851,-0.1441018,0.2050197,0.01888132,0.1197505,0.05627143,-0.1486955,0.07945772,-0.365941,17.0410941287137
-0.1327981,0.3989819,-0.1340337,-0.1100463,-0.145036,0.2047684,0.01845787,0.1197844,0.05566151,-0.1487817,0.07914799,-0.3660201,17.0058530332425
-0.1335818,0.398016,-0.1348356,-0.1101061,-0.1459961,0.2047087,0.01798476,0.11966,0.05497601,-0.1495344,0.0788254,-0.366748,16.9244713190693
-0.1344999,0.3979205,-0.1353459,-0.1102166,-0.146312,0.2045382,0.01716564,0.1195759,0.054278,-0.1499422,0.07834677,-0.3671384,16.9105552019022
-0.1347472,0.3986016,-0.1359623,-0.1103728,-0.1468351,0.2043719,0.01640403,0.1197212,0.05376504,-0.1504831,0.07803481,-0.3676656,16.8985412328911
-0.1358152,0.3987613,-0.1365989,-0.1106758,-0.1473207,0.2040066,0.01512383,0.1193632,0.05293961,-0.1507797,0.07775539,-0.3679107,16.9129697650918
-0.1366805,0.3983544,-0.1373604,-0.1110533,-0.1479386,0.2036408,0.01428807,0.1191057,0.05242877,-0.1508315,0.07706124,-0.3679723,16.9297238337679
-0.1366189,0.3984694,-0.1381246,-0.1112169,-0.1485438,0.2031763,0.01337729,0.1191427,0.05151207,-0.1515827,0.07660779,-0.3686546,16.9747721454964
-0.1388796,0.3967915,-0.1391341,-0.1117721,-0.1501066,0.2024481,0.01203486,0.1182805,0.05089971,-0.1511848,0.0764878,-0.368196,17.0056614803966
-0.1398618,0.3958269,-0.1399397,-0.1128612,-0.1507373,0.2013592,0.009639028,0.1175307,0.04982245,-0.1510926,0.07559054,-0.3681136,17.0493445185179
-0.1416328,0.3945805,-0.1407765,-0.1143573,-0.1509553,0.2000272,0.008222024,0.1165313,0.04931755,-0.1519818,0.07584269,-0.3689474,17.2728118246118
-0.1434016,0.3928593,-0.1422601,-0.1157091,-0.1528005,0.1981037,0.006640139,0.1155018,0.04955491,-0.1523412,0.07661925,-0.3692514,17.7452557846337
-0.1452437,0.3916277,-0.1439827,-0.1181571,-0.1536113,0.1956711,0.00437223,0.1140203,0.0509088,-0.1545245,0.08250855,-0.3707592,18.6112485247918
-0.1472713,0.3884219,-0.1468736,-0.1211913,-0.1552298,0.1927589,0.00273486,0.1107786,0.05351416,-0.1573109,0.09045905,-0.3726711,20.5816724620028
-0.1484169,0.3836209,-0.1510867,-0.1251234,-0.1564313,0.1883585,0.001639978,0.1065052,0.05884807,-0.1610311,0.1095266,-0.3732986,22.7526781722264
-0.1516433,0.377232,-0.1540201,-0.1286398,-0.156603,0.183248,0.0007371972,0.1024437,0.06972534,-0.1670849,0.1204144,-0.3794826,24.7120429136677
-0.1527975,0.3728644,-0.1563578,-0.131888,-0.1571915,0.1780939,-0.0004385681,0.09733787,0.07784344,-0.1690532,0.1387528,-0.3773533,26.7614219817061
-0.1531189,0.3655033,-0.1572271,-0.1349526,-0.1579663,0.1726802,-0.001620278,0.09248826,0.08664005,-0.1710355,0.1568651,-0.3721968,28.2973394487233
-0.1533938,0.3634744,-0.1580806,-0.1365936,-0.1586212,0.1690102,-0.001268018,0.08879254,0.09352109,-0.1749586,0.16367,-0.3720661,29.2808227385232
-0.1499641,0.3603951,-0.1572804,-0.1374582,-0.1572352,0.1651788,0.0003950103,0.08306114,0.0956784,-0.1745925,0.1674189,-0.3664804,30.1425994232241
-0.1467651,0.3571494,-0.1558118,-0.1381033,-0.1554859,0.1626793,0.002316731,0.07915016,0.1000239,-0.1759525,0.169455,-0.3642994,30.4350707974815
-0.14551,0.3522963,-0.1544354,-0.1394327,-0.1519481,0.1604334,0.004213502,0.07301436,0.1024962,-0.1801307,0.1676317,-0.3597932,31.0288236221586
-0.141512,0.3498199,-0.1498461,-0.1424295,-0.1502209,0.1544551,0.006676942,0.06625579,0.1077283,-0.1814989,0.1660048,-0.3504308,30.6145715083077
-0.1357194,0.3430501,-0.1464267,-0.1455817,-0.1442816,0.1483312,0.01174323,0.05580517,0.1111346,-0.1849819,0.1597983,-0.3440497,30.928125363415
-0.1311183,0.3328502,-0.144658,-0.1504101,-0.1426787,0.1400208,0.01612598,0.0420238,0.1113169,-0.1862556,0.1574893,-0.3375627,31.242175475386
-0.1227105,0.3205861,-0.1397818,-0.158216,-0.1380171,0.1296138,0.02342764,0.02835847,0.1170696,-0.1880526,0.1530585,-0.3373567,31.2933965108972
-0.1165394,0.3077431,-0.1368553,-0.1642778,-0.1322836,0.1191161,0.02890385,0.01584998,0.1204612,-0.1891381,0.1537387,-0.3421329,32.198423288532
-0.1094908,0.2911029,-0.1311199,-0.1733089,-0.1240779,0.1052492,0.03513251,0.0006053287,0.1282481,-0.1932162,0.1511764,-0.3513804,31.056294898673
-0.1011132,0.2757757,-0.1211193,-0.1828392,-0.1157095,0.08856876,0.04340492,-0.0208983,0.1347725,-0.2082246,0.1502176,-0.3663072,30.1212760268839
-0.09072225,0.2563193,-0.1160309,-0.1936886,-0.1127179,0.07256113,0.04816835,-0.03520121,0.1342582,-0.2217798,0.1473531,-0.3928384,29.0398199710809
-0.08413086,0.2352193,-0.111665,-0.2034245,-0.1032281,0.0554204,0.05369771,-0.05437317,0.1374093,-0.244651,0.1292075,-0.4025813,28.239278974796
-0.07840429,0.2151657,-0.1092818,-0.2118798,-0.09927283,0.04126232,0.05426915,-0.06496996,0.1311452,-0.2514083,0.0356393,-0.3868572,14.3612708957725
-0.07476579,0.2044171,-0.1080562,-0.2169435,-0.09503163,0.03169996,0.05719493,-0.07456318,0.1321238,-0.2666009,0.2070526,-0.4586387,33.6609236470467
-0.07217691,0.1988678,-0.106199,-0.2214418,-0.09131653,0.02027158,0.05701835,-0.07738612,0.1296231,-0.2705899,0.2022279,-0.4637936,33.7361216181107
-0.07140516,0.1419854,-0.1030193,-0.2436229,-0.07872657,-0.03196535,0.05609282,-0.09370995,0.1368402,-0.2863134,0.2175877,-0.4789169,38.99098857722
-0.03388292,0.0667073,-0.08513179,-0.3029898,-0.04060218,-0.1160056,0.02235838,-0.09947767,0.1368211,-0.2744817,0.2512838,-0.4494857,53.62085851727
-0.06419581,0.02576227,-0.09230772,-0.3066405,-0.04997652,-0.1287217,0.04629973,-0.2049061,0.2176817,-0.3176906,0.0022396,-0.3457504,8.43545808173407
-0.100615,0.0391686,-0.09307075,-0.3005836,-0.05204166,-0.1303248,0.1351549,-0.2301295,0.04653952,-0.4459438,-0.02878354,-0.6293859,13.6749735645062
-0.09933054,0.03950799,-0.09038575,-0.2966389,-0.05157398,-0.1335116,0.1352144,-0.2298544,0.07259365,-0.4781862,0.01936605,-0.6892682,18.5060428643965
-0.1543445,0.04629382,-0.08950739,-0.2994831,-0.04829245,-0.09985559,0.06955732,-0.1694977,0.1933696,-0.390982,0.29861,-0.5792437,46.9125876854076
-0.1549846,0.04602344,-0.08922689,-0.30722,-0.04803155,-0.09958081,-0.004415167,-0.1217124,0.1364226,-0.2846032,0.2772604,-0.4474941,54.0366542493783
-0.1372856,0.03725513,-0.08005746,-0.3006058,-0.03316941,-0.1106201,0.1607895,-0.2250933,0.2837395,-0.3151395,0.1154433,-0.3210289,37.4024566002494
-0.13264,0.03787544,-0.07055285,-0.2967229,-0.03087854,-0.1119481,0.1604068,-0.2245641,0.2833219,-0.3145847,0.1165437,-0.320771,35.649008726137
-0.1929843,0.02227217,-0.1391436,-0.3503764,-0.1541677,-0.1536964,-0.04728842,-0.1422292,0.07557508,-0.2322119,-0.08463258,-0.2378586,6.25092055633193
-0.2242951,0.02123829,-0.1395019,-0.3509097,-0.1580255,-0.1516359,-0.06520261,-0.1807683,0.05761015,-0.2707139,-0.10254,-0.2764006,4.35985712850901
-0.2253273,0.02131334,-0.1681507,-0.3578679,-0.1613266,-0.1487933,-0.06810009,-0.1863103,0.05466303,-0.2762195,-0.1054307,-0.2819453,2.94314899380272
-0.2255121,0.01804894,-0.1695744,-0.3612773,-0.1611788,-0.1518583,-0.07320637,-0.2042378,0.09152561,-0.1801071,-0.07385844,-0.255029,16.3977001317399
-0.2259164,0.01567757,-0.1693109,-0.3661044,-0.1611923,-0.1540295,-0.07579046,-0.2089303,0.11984,-0.2653161,-0.04035357,-0.3705801,17.1954080020183
-0.2267926,0.01363131,-0.1702383,-0.3688277,-0.1610781,-0.1556291,-0.07788561,-0.2131191,0.1198621,-0.2650754,-0.04029738,-0.370317,17.5605687337864
-0.2279139,0.01356627,-0.160462,-0.3670251,-0.1607883,-0.1550992,-0.08084717,-0.2189272,0.12235,-0.2664171,-0.03777652,-0.371637,15.381809440496
-0.2286616,0.01266053,-0.1679159,-0.3617717,-0.1615484,-0.1559444,-0.08302489,-0.2225636,0.1232627,-0.2672825,-0.03683159,-0.3724812,17.6047423442583
-0.2326142,0.02101481,-0.2108842,-0.3543589,-0.1716449,-0.1498753,-0.08486079,-0.2251096,0.1237489,-0.2680494,-0.0363139,-0.3732275,28.4634718963043
-0.2348307,0.02242227,-0.2047861,-0.3548007,-0.1743003,-0.148474,-0.08697943,-0.2273474,0.1239352,-0.26905,-0.03609708,-0.374208,26.4296429331506
-0.237251,0.0184184,-0.1977153,-0.3597604,-0.1719471,-0.1508053,-0.09036428,-0.2297783,0.1226111,-0.272213,-0.03739114,-0.3773512,24.279242275245
-0.2405942,0.0163313,-0.1929666,-0.3633017,-0.1700761,-0.150798,-0.09409744,-0.2318656,0.1215552,-0.2745461,-0.03841787,-0.3796651,22.6802333348594
-0.2434684,0.01473509,-0.1852417,-0.3728047,-0.1673806,-0.1499464,-0.09806789,-0.2327245,0.1205365,-0.2763528,-0.03940837,-0.3814533,20.2296157399641
-0.2505063,0.01130641,-0.1155662,-0.3550947,-0.167663,-0.1500344,-0.1094617,-0.2319118,0.1197491,-0.2781594,-0.04017107,-0.3832437,1.20486254479718
-0.2796007,-0.07785887,-0.1741599,-0.3653049,-0.2133836,-0.2692225,-0.1190218,-0.2337416,0.1149903,-0.2821153,-0.04490855,-0.3871857,14.7673738675295
-0.2858131,-0.07060219,-0.1486798,-0.307978,-0.2136409,-0.2508554,-0.1281827,-0.2149039,0.1089162,-0.2676148,-0.05096249,-0.3726718,13.7796185007981
-0.3079403,-0.08581778,-0.1494633,-0.306168,-0.2154805,-0.2506449,-0.130699,-0.2153396,0.1062966,-0.2680623,0.06596032,-0.382543,7.66776618476369
-0.3130096,-0.08813885,-0.1659813,-0.2165169,-0.2188203,-0.2461405,-0.1344535,-0.2118321,0.1025683,-0.2643974,0.07127117,-0.3790414,60.7379693105064
-0.3336532,-0.0880101,-0.2242536,-0.2234193,-0.2349546,-0.239781,-0.151516,-0.2059468,0.08582981,-0.2585938,0.08576784,-0.3763914,85.5549156905883
-0.3376278,-0.08614513,-0.2234845,-0.223827,-0.2383712,-0.2373868,-0.154924,-0.2037527,0.08240695,-0.25638,0.08746542,-0.3730727,70.3889393826143
-0.4264505,-0.1213483,-0.2125894,-0.2250279,-0.3251506,-0.2710655,-0.241831,-0.2376982,-0.004451364,-0.2903383,0.003872743,-0.4055639,49.7695229772079
-0.4273137,-0.1211366,-0.2224199,-0.2269775,-0.3260229,-0.2708406,-0.2427033,-0.2374732,-0.005323608,-0.2901133,0.00299947,-0.4053247,50.4691435013462
-0.4290287,-0.1223903,-0.2250638,-0.2293956,-0.3277467,-0.2720811,-0.2444271,-0.2387137,-0.007047418,-0.2913539,0.001274635,-0.4065509,50.092739962936
-0.431706,-0.1272296,0,0,-0.3304322,-0.2769083,-0.2471126,-0.243541,-0.009732933,-0.2961811,-0.001411908,-0.411364,67.4811589244808
-0.4347149,-0.1315673,0,0,-0.3334486,-0.281235,-0.250129,-0.2478677,-0.01274934,-0.3005078,-0.2168636,-0.3532723,78.2980484257407
-0.4258219,-0.2055195,0,0,-0.324563,-0.3551761,-0.2412434,-0.3218087,-0.003863767,-0.3744488,-0.1850228,-0.313964,13.173207291785
-0.4449454,-0.236373,0,0,-0.343694,-0.3860187,-0.2603744,-0.3526513,-0.02299471,-0.4052914,-0.1404564,-0.2271117,1.26084836380205
-0.3930302,-0.1881106,0,0,-0.291786,-0.3377454,-0.2084664,-0.3043781,0.02891321,-0.3570182,-0.04019138,-0.2148571,21.3349570679991
-0.391586,-0.1851824,0,0,-0.2903492,-0.3348064,-0.2070296,-0.301439,0.03035003,-0.3540792,-0.03985414,-0.2209078,23.9276634783577
-0.0908781,-0.07880068,0,0,0,0,-0.4495306,-0.3353241,-0.2
